Address,Zip,Zillow ID,Tax,Tax_Year,Home Type,Home Size,Bathrooms,Bedrooms,Last Sold Date,Last Sold Price,Zestimate Amount,Zestimate Date,Zestimate Value Change
431 S Dearborn St 1003 ,60605,49910922,184080.0,2017,Townhouse,10202,1.0,1,07/02/2008,235000,243482,04/03/2019,15795
431 S Dearborn St 1004 ,60605,49910923,80760.0,2017,Apartment,10202,1.0,0,01/21/2005,121000,,01/01/1970,
431 S Dearborn St 1005 ,60605,3871316,233480.0,2017,Condominium,10202,2.0,2,05/09/2017,305000,329094,04/03/2019,7893
431 S Dearborn St 1006 ,60605,49910924,249370.0,2017,Condominium,10202,,2,09/09/2004,263500,308587,04/03/2019,13404
431 S Dearborn St 1007 ,60605,3871317,167710.0,2017,MultiFamily5Plus,10202,1.0,1,04/19/1999,141500,,01/01/1970,
431 S Dearborn St 1008 ,60605,49910925,85940.0,2017,Condominium,10202,1.0,0,07/27/2015,140000,210880,04/03/2019,-668
431 S Dearborn St 1009 ,60605,49910926,129520.0,2017,Condominium,10202,1.0,1,11/10/2015,171000,201575,04/03/2019,5775
431 S Dearborn St 1101 ,60605,49910927,277080.0,2017,Condominium,10202,2.0,3,02/25/2009,340000,378697,04/03/2019,1295
431 S Dearborn St 1102 ,60605,49910928,317770.0,2017,Condominium,10202,,,,,370781,04/03/2019,-20482
431 S Dearborn St 1103 ,60605,49910929,352690.0,2017,Condominium,10202,2.0,4,04/02/2012,320000,445379,04/03/2019,-125313
431 S Dearborn St 1104 ,60605,49910930,327490.0,2017,Condominium,10202,2.0,4,01/07/2016,369000,424788,04/03/2019,-106023
431 S Dearborn St 1201 ,60605,49910931,283090.0,2017,Condominium,10202,,,,,346275,04/03/2019,-40635
431 S Dearborn St 1202 ,60605,49910932,298420.0,2017,Condominium,10202,,,11/10/1997,216000,356520,04/03/2019,-35804
431 S Dearborn St 1203 ,60605,49910933,334930.0,2017,Condominium,10202,,,,,376881,04/03/2019,-11802
431 S Dearborn St 1204 ,60605,49910934,314880.0,2017,Condominium,10202,2.0,4,03/12/2019,357000,360888,04/03/2019,10011
431 S Dearborn St 1301 ,60605,49910935,260690.0,2017,Condominium,10202,2.0,2,08/01/2013,345000,359121,04/03/2019,-720
431 S Dearborn St 1302 ,60605,49910936,274700.0,2017,Condominium,10202,2.0,3,03/10/2005,325500,375804,04/03/2019,-331
431 S Dearborn St 1303 ,60605,49910892,370310.0,2017,Condominium,10202,2.0,3,08/06/2018,323000,470900,04/03/2019,-2591
431 S Dearborn St 1304 ,60605,3871318,316150.0,2017,Condominium,10202,,3,06/14/2006,405000,368071,04/03/2019,-430
431 S Dearborn St 1401 ,60605,49910893,288890.0,2017,Condominium,10202,,,01/12/1998,215500,344516,04/03/2019,3138
431 S Dearborn St 1402 ,60605,49910894,277330.0,2017,Condominium,10202,,3,09/22/2005,360000,339686,04/03/2019,-773
431 S Dearborn St 1403 ,60605,49910895,340220.0,2017,Condominium,10202,2.0,4,08/15/2017,330000,387519,04/03/2019,2639
431 S Dearborn St 1404 ,60605,6666695,348320.0,2017,Condominium,10202,2.0,4,12/10/2015,313500,427839,04/03/2019,-119486
431 S Dearborn St 1501 ,60605,49910896,266010.0,2017,Condominium,1611,2.0,2,04/23/2012,215000,364760,04/03/2019,-956
431 S Dearborn St 1502 ,60605,49910897,333820.0,2017,Condominium,10202,2.0,3,03/04/2015,270000,408432,04/03/2019,-16913
431 S Dearborn St 1504 ,60605,49910899,318800.0,2017,Condominium,10202,2.0,4,12/16/2014,310000,431124,04/03/2019,-97403
431 S Dearborn St 1601 ,60605,49910900,268640.0,2017,Condominium,10202,2.0,3,08/04/2017,340000,378796,04/03/2019,4272
431 S Dearborn St 1603 ,60605,49910901,379020.0,2017,Condominium,10202,2.0,4,10/15/2018,345000,353707,04/03/2019,4731
431 S Dearborn St 1604 ,60605,3871290,320180.0,2017,Condominium,10202,2.0,3,11/05/1999,300000,382723,04/03/2019,12823
525 S Dearborn St ,60605,2093886110,,,Apartment,,1.0,1,,,,01/01/1970,
531 S Dearborn St ,60605,2097380675,,,Unknown,,,,,,303668,04/03/2019,18000
537 S Dearborn St ,60605,3871302,5308510.0,2017,Apartment,4933,1.0,1,,,,01/01/1970,
555 S Dearborn St ,60605,2095963770,,,Apartment,,1.0,0,,,,01/01/1970,
600 S Dearborn St ,60605,3871697,207430.0,2017,Condominium,18117,1.0,1,10/23/2015,221500,251435,04/03/2019,912
600 S Dearborn St 201 ,60605,3871568,226280.0,2017,MultiFamily2To4,18117,2.0,2,09/17/2013,299500,300405,04/03/2019,15040
600 S Dearborn St 202 ,60605,3871610,264010.0,2017,Condominium,18117,1.0,2,04/03/2013,260000,311479,04/03/2019,868
600 S Dearborn St 205 ,60605,3871570,150850.0,2017,MultiFamily2To4,18117,2.0,2,04/20/2009,315000,253263,04/03/2019,2085
600 S Dearborn St 206 ,60605,3871612,201140.0,2017,Condominium,18117,,,06/17/1997,94500,238949,04/03/2019,3539
600 S Dearborn St 209 ,60605,3871572,150850.0,2017,Condominium,18117,1.0,1,05/05/2015,236000,223454,04/03/2019,3576
600 S Dearborn St 211 ,60605,3871573,207430.0,2017,MultiFamily2To4,18117,2.0,2,09/20/2016,254000,296036,04/03/2019,17124
600 S Dearborn St 212 ,60605,3871615,201140.0,2017,Condominium,1000,1.0,1,06/29/2005,230000,258068,04/03/2019,5383
600 S Dearborn St 214 ,60605,3871574,201140.0,2017,Condominium,18117,1.0,1,01/17/2018,235000,255856,04/03/2019,6727
600 S Dearborn St 301 ,60605,3871575,226280.0,2017,MultiFamily2To4,18117,2.0,2,10/07/2010,224000,300405,04/03/2019,15042
600 S Dearborn St 302 ,60605,3871617,264010.0,2017,Condominium,18117,,,08/27/2015,320000,303441,04/03/2019,-20965
600 S Dearborn St 303 ,60605,3871576,150850.0,2017,MultiFamily2To4,18117,2.0,2,05/23/1996,72000,253262,04/03/2019,2100
600 S Dearborn St 304 ,60605,3871618,201140.0,2017,Condominium,18117,,1,06/24/2015,236000,238949,04/03/2019,3539
600 S Dearborn St 305 ,60605,3871577,150850.0,2017,Condominium,18117,1.0,1,07/30/2013,162000,222059,04/03/2019,2923
600 S Dearborn St 306 ,60605,3871619,201140.0,2017,Condominium,18117,1.0,1,05/20/2009,222000,255140,04/03/2019,6247
600 S Dearborn St 307 ,60605,3871578,188570.0,2017,Condominium,18117,1.5,1,04/07/2015,254000,265488,04/03/2019,-17999
600 S Dearborn St 308 ,60605,3871620,163430.0,2017,Condominium,18117,,,10/04/2004,189000,224259,04/03/2019,863
600 S Dearborn St 309 ,60605,3871579,150850.0,2017,Condominium,18117,1.0,1,06/18/2002,172000,223026,04/03/2019,3263
600 S Dearborn St 310 ,60605,3871621,163430.0,2017,Apartment,18117,1.0,1,05/20/1997,95000,,01/01/1970,
600 S Dearborn St 312 ,60605,3871622,201140.0,2017,Condominium,18117,1.0,1,11/30/1998,121000,245651,04/03/2019,3808
600 S Dearborn St 314 ,60605,3871581,201140.0,2017,MultiFamily2To4,18117,2.0,2,06/09/2005,215000,295729,04/03/2019,17520
600 S Dearborn St 316 ,60605,3871623,245140.0,2017,Condominium,18117,1.0,2,04/23/2013,320000,310345,04/03/2019,155
600 S Dearborn St 401 ,60605,3871582,226280.0,2017,MultiFamily2To4,18117,2.0,2,08/04/2016,294000,303609,04/03/2019,15215
600 S Dearborn St 403 ,60605,3871583,150850.0,2017,Condominium,18117,1.0,1,03/24/2017,250000,223026,04/03/2019,3263
600 S Dearborn St 404 ,60605,3871625,201140.0,2017,Condominium,18117,1.0,1,01/29/2015,230000,256361,04/03/2019,6239
600 S Dearborn St 405 ,60605,3871584,150850.0,2017,Condominium,18117,1.0,1,07/12/2018,210500,237925,04/03/2019,-9387
600 S Dearborn St 406 ,60605,3871626,201140.0,2017,Condominium,18117,,,05/30/1996,102000,238949,04/03/2019,3539
600 S Dearborn St 407 ,60605,3871585,188570.0,2017,Condominium,18117,,,12/06/1996,120000,233717,04/03/2019,1352
600 S Dearborn St 411 ,60605,3871587,207430.0,2017,Condominium,18117,1.0,2,07/17/2017,287500,273257,04/03/2019,15483
600 S Dearborn St 412 ,60605,3871627,201140.0,2017,Condominium,18117,1.0,1,04/12/2017,246000,257360,04/03/2019,6041
600 S Dearborn St 414 ,60605,3871588,201140.0,2017,MultiFamily2To4,18117,2.0,2,09/16/1998,125000,295729,04/03/2019,17522
600 S Dearborn St 416 ,60605,3871628,245140.0,2017,Condominium,18117,,,04/20/2009,315000,271269,04/03/2019,-9782
600 S Dearborn St 501 ,60605,3871589,238860.0,2017,MultiFamily2To4,18117,2.0,2,12/27/2007,317000,305421,04/03/2019,10175
600 S Dearborn St 502 ,60605,3871629,276570.0,2017,Condominium,18117,,,09/27/2002,209500,309848,04/03/2019,-25185
600 S Dearborn St 503 ,60605,3871590,157140.0,2017,MultiFamily2To4,18117,2.0,2,09/24/1998,120000,258458,04/03/2019,3612
600 S Dearborn St 504 ,60605,3871630,201140.0,2017,Condominium,18117,1.0,1,10/26/2015,240000,256534,04/03/2019,8257
600 S Dearborn St 505 ,60605,3871591,157140.0,2017,MultiFamily2To4,18117,2.0,2,03/04/1997,86000,258058,04/03/2019,3583
600 S Dearborn St 506 ,60605,3871631,201140.0,2017,Condominium,18117,1.0,1,01/29/2015,230000,245656,04/03/2019,1506
600 S Dearborn St 507 ,60605,3871592,194850.0,2017,MultiFamily2To4,18117,2.0,2,,,295799,04/03/2019,17765
600 S Dearborn St 508 ,60605,3871632,163430.0,2017,Condominium,18117,1.0,1,06/07/2017,210000,224289,04/03/2019,1374
600 S Dearborn St 509 ,60605,3871593,157140.0,2017,MultiFamily2To4,18117,2.0,2,12/22/2004,205000,258058,04/03/2019,3590
600 S Dearborn St 510 ,60605,3871633,163430.0,2017,Condominium,18117,,,,,224257,04/03/2019,861
600 S Dearborn St 511 ,60605,3871594,220000.0,2017,MultiFamily2To4,18117,1.0,1,,,264020,04/03/2019,6881
600 S Dearborn St 512 ,60605,3871634,201140.0,2017,Condominium,18117,,,01/22/2003,166000,238949,04/03/2019,3539
600 S Dearborn St 514 ,60605,3871595,201140.0,2017,Condominium,18117,,,05/01/1997,117500,238931,04/03/2019,3747
600 S Dearborn St 516 ,60605,3871635,257720.0,2017,Condominium,18117,,,05/21/1996,150000,297205,04/03/2019,-19382
600 S Dearborn St 601 ,60605,3871596,238860.0,2017,MultiFamily2To4,18117,1.0,1,05/31/2017,307500,290124,04/03/2019,-9899
600 S Dearborn St 602 ,60605,3871636,276570.0,2017,Condominium,18117,1.0,2,03/18/2015,300000,318682,04/03/2019,-6485
600 S Dearborn St 603 ,60605,3871597,157140.0,2017,MultiFamily2To4,18117,1.0,1,06/23/2015,210000,223105,04/03/2019,1974
600 S Dearborn St 604 ,60605,3871637,201140.0,2017,Condominium,18117,1.0,1,09/19/2005,232500,256361,04/03/2019,6239
600 S Dearborn St 605 ,60605,3871598,157140.0,2017,MultiFamily2To4,18117,1.0,1,11/27/2005,295000,218099,04/03/2019,-4196
600 S Dearborn St 606 ,60605,3871638,201140.0,2017,Condominium,18117,1.0,1,10/02/2014,232500,260446,04/03/2019,7583
600 S Dearborn St 607 ,60605,3871599,194850.0,2017,Condominium,18117,,,03/26/2008,255000,233141,04/03/2019,1389
600 S Dearborn St 608 ,60605,3871639,163430.0,2017,Condominium,18117,,,09/16/1997,65000,224259,04/03/2019,863
600 S Dearborn St 609 ,60605,3871600,157140.0,2017,Condominium,18117,1.0,1,11/08/2018,223000,224364,04/03/2019,3165
600 S Dearborn St 610 ,60605,3871640,163430.0,2017,MultiFamily2To4,18117,1.0,1,08/18/1997,63666,226854,04/03/2019,3313
600 S Dearborn St 611 ,60605,3871601,220000.0,2017,MultiFamily2To4,18117,1.0,2,01/09/2018,21600,282969,04/03/2019,769
600 S Dearborn St 612 ,60605,3871641,201140.0,2017,Condominium,18117,1.0,1,05/03/2013,210000,256346,04/03/2019,6850
600 S Dearborn St 614 ,60605,3871602,201140.0,2017,Condominium,18117,1.0,1,01/04/2006,245000,254554,04/03/2019,6195
600 S Dearborn St 616 ,60605,3871642,257720.0,2017,Condominium,18117,1.0,2,04/19/2016,320000,317885,04/03/2019,-1799
600 S Dearborn St 701 ,60605,3871603,238860.0,2017,Condominium,18117,1.0,2,03/13/2019,270000,284695,04/03/2019,-18476
600 S Dearborn St 703 ,60605,3871604,157140.0,2017,Condominium,18117,1.0,1,11/20/2014,213000,223534,04/03/2019,2443
600 S Dearborn St 704 ,60605,3871644,201140.0,2017,Condominium,18117,1.0,1,03/11/2011,215000,256346,04/03/2019,6850
600 S Dearborn St 705 ,60605,3871605,157140.0,2017,Condominium,18117,1.0,1,08/03/2006,228000,223177,04/03/2019,2067
600 S Dearborn St 706 ,60605,3871645,201140.0,2017,Condominium,18117,,,07/07/1998,126500,238949,04/03/2019,3539
600 S Dearborn St 708 ,60605,3871646,163430.0,2017,Condominium,900,1.0,1,07/26/2001,167500,224760,04/03/2019,3005
600 S Dearborn St 709 ,60605,3871607,157140.0,2017,Condominium,18117,1.0,1,04/29/2016,235000,223828,04/03/2019,2946
600 S Dearborn St 710 ,60605,3871647,163430.0,2017,Condominium,18117,1.0,1,10/12/2016,235000,225792,04/03/2019,3024
600 S Dearborn St 711 ,60605,3871608,220000.0,2017,Condominium,18117,,2,04/26/2004,250000,259014,04/03/2019,5915
600 S Dearborn St 712 ,60605,3871648,201140.0,2017,Condominium,18117,1.0,1,03/05/2014,237000,259477,04/03/2019,6689
600 S Dearborn St 714 ,60605,3871609,201140.0,2017,Condominium,18117,1.0,1,03/28/2013,210000,259488,04/03/2019,6699
600 S Dearborn St 716 ,60605,3871649,257720.0,2017,Condominium,18117,,,08/02/2000,190000,297205,04/03/2019,-19382
600 S Dearborn St 801 ,60605,3871650,245140.0,2017,Condominium,18117,1.0,2,12/14/2004,257000,302313,04/03/2019,-140
600 S Dearborn St 802 ,60605,3871691,282860.0,2017,Condominium,18117,,,02/16/2006,270000,314967,04/03/2019,-22729
600 S Dearborn St 803 ,60605,3871651,163430.0,2017,Condominium,18117,,1,05/15/2006,237000,224196,04/03/2019,973
600 S Dearborn St 804 ,60605,3871692,207430.0,2017,Condominium,1100,1.0,1,01/25/2016,110000,251104,04/03/2019,6500
600 S Dearborn St 805 ,60605,3871652,163430.0,2017,Apartment,18117,1.0,1,11/23/2015,195000,,01/01/1970,
600 S Dearborn St 807 ,60605,3871653,201140.0,2017,Condominium,18117,,,10/06/1997,83333,238949,04/03/2019,3539
600 S Dearborn St 809 ,60605,3871654,163430.0,2017,Condominium,18117,1.0,1,10/11/2013,202000,226018,04/03/2019,1970
600 S Dearborn St 812 ,60605,3871694,207430.0,2017,Condominium,18117,1.0,1,10/26/2012,210000,257373,04/03/2019,7062
600 S Dearborn St 816 ,60605,3871695,264010.0,2017,Condominium,18117,1.0,2,,,311527,04/03/2019,144
600 S Dearborn St 901 ,60605,3871657,245140.0,2017,Condominium,18117,1.0,2,04/21/2015,290000,302444,04/03/2019,110
600 S Dearborn St 902 ,60605,3871696,282860.0,2017,Condominium,18117,1.0,2,06/05/2008,323000,326684,04/03/2019,-5862
600 S Dearborn St 903 ,60605,3871658,163430.0,2017,Condominium,18117,,1,06/21/2012,145000,224196,04/03/2019,973
600 S Dearborn St 906 ,60605,3871698,207430.0,2017,Condominium,18117,,,10/27/2016,223000,242672,04/03/2019,1882
600 S Dearborn St 907 ,60605,3871660,201140.0,2017,Condominium,18117,,,03/18/2003,202500,238949,04/03/2019,3539
600 S Dearborn St 908 ,60605,2086020896,169710.0,2017,Condominium,18117,1.0,1,06/22/2015,218000,248967,04/03/2019,7944
600 S Dearborn St 909 ,60605,3871661,163430.0,2017,Condominium,18117,,,04/18/2001,172500,224196,04/03/2019,973
600 S Dearborn St 911 ,60605,3871662,226280.0,2017,MultiFamily2To4,18117,1.0,2,08/24/2006,305000,285794,04/03/2019,411
600 S Dearborn St 912 ,60605,3871701,207430.0,2017,Condominium,18117,,,05/16/2003,186000,242743,04/03/2019,1505
600 S Dearborn St 914 ,60605,3871663,207430.0,2017,Condominium,18117,1.0,1,07/23/2015,240000,257522,04/03/2019,6301
600 S Dearborn St 1002 ,60605,3871703,282860.0,2017,Condominium,18117,,,05/30/1996,157500,314967,04/03/2019,-22729
600 S Dearborn St 1003 ,60605,3871665,163430.0,2017,Condominium,18117,,1,07/26/2017,252500,224959,04/03/2019,3554
600 S Dearborn St 1004 ,60605,3871704,207430.0,2017,Condominium,18117,1.0,1,01/04/2018,225000,257311,04/03/2019,7615
600 S Dearborn St 1007 ,60605,3871667,201140.0,2017,Condominium,18117,,,04/09/2003,193000,238949,04/03/2019,3539
600 S Dearborn St 1008 ,60605,3871706,169710.0,2017,Condominium,18117,,,05/01/2015,248000,225777,04/03/2019,-2051
600 S Dearborn St 1009 ,60605,3871668,163430.0,2017,Condominium,18117,,,07/13/2005,187500,224196,04/03/2019,973
600 S Dearborn St 1010 ,60605,3871707,169710.0,2017,Condominium,18117,1.0,1,06/30/2015,1750,230837,04/03/2019,1688
600 S Dearborn St 1011 ,60605,3871669,226280.0,2017,MultiFamily2To4,18117,1.0,2,10/03/2014,234000,282666,04/03/2019,-3312
600 S Dearborn St 1014 ,60605,3871670,207430.0,2017,MultiFamily2To4,18117,1.0,1,07/17/2015,212000,260366,04/03/2019,7474
600 S Dearborn St 1016 ,60605,3871709,264010.0,2017,Condominium,18117,,2,12/12/2003,272000,303441,04/03/2019,-20965
600 S Dearborn St 1103 ,60605,3871672,169710.0,2017,Condominium,18117,,,05/28/1996,87000,225880,04/03/2019,-2525
600 S Dearborn St 1104 ,60605,3871711,213720.0,2017,Apartment,18117,1.0,1,05/04/2016,230000,,01/01/1970,
600 S Dearborn St 1105 ,60605,3871673,169710.0,2017,Condominium,18117,1.0,1,06/30/1999,125500,233059,04/03/2019,1094
600 S Dearborn St 1106 ,60605,3871712,213720.0,2017,Condominium,18117,1.0,1,06/02/2014,245000,264262,04/03/2019,4861
600 S Dearborn St 1107 ,60605,3871674,213720.0,2017,Condominium,18117,1.5,2,08/19/2015,267500,298805,04/03/2019,5633
600 S Dearborn St 1108 ,60605,3871713,176000.0,2017,Condominium,18117,,,11/02/1998,131500,233934,04/03/2019,617
600 S Dearborn St 1109 ,60605,3871675,169710.0,2017,MultiFamily2To4,18117,1.0,1,06/29/2011,130000,234544,04/03/2019,-690
600 S Dearborn St 1111 ,60605,3871676,238860.0,2017,MultiFamily2To4,18117,1.0,1,07/14/2005,280000,285710,04/03/2019,20917
600 S Dearborn St 1112 ,60605,3871715,213720.0,2017,Condominium,18117,1.0,1,06/05/2008,292000,260616,04/03/2019,4153
600 S Dearborn St 1201 ,60605,3871677,257720.0,2017,Condominium,18117,,,07/18/2001,196000,297200,04/03/2019,-19472
600 S Dearborn St 1202 ,60605,3871716,295430.0,2017,Condominium,18117,1.0,2,11/21/2006,333000,332009,04/03/2019,-11785
600 S Dearborn St 1203 ,60605,3871678,169710.0,2017,Condominium,18117,,,05/17/1996,91000,225880,04/03/2019,-2525
600 S Dearborn St 1204 ,60605,3871717,213720.0,2017,Condominium,18117,1.0,1,03/20/2007,255000,262559,04/03/2019,4771
600 S Dearborn St 1206 ,60605,3871718,213720.0,2017,Condominium,18117,,,08/05/1996,121500,256370,04/03/2019,3523
600 S Dearborn St 1208 ,60605,3871719,176000.0,2017,Condominium,18117,1.0,1,04/16/2018,235000,235922,04/03/2019,-1021
600 S Dearborn St 1210 ,60605,3871720,176000.0,2017,Condominium,18117,1.0,1,01/02/2008,235000,245646,04/03/2019,4858
600 S Dearborn St 1212 ,60605,3871721,213720.0,2017,Condominium,18117,1.0,1,07/19/2013,230000,262715,04/03/2019,5232
600 S Dearborn St 1214 ,60605,3871683,213720.0,2017,SingleFamily,18117,1.0,1,09/15/2005,280000,263126,04/03/2019,5137
600 S Dearborn St 1216 ,60605,3871722,276570.0,2017,Condominium,18117,,,08/21/2002,250000,309848,04/03/2019,-25185
600 S Dearborn St 1301 ,60605,3871684,257720.0,2017,Condominium,18117,1.0,2,10/19/2009,275000,309266,04/03/2019,3540
600 S Dearborn St 1302 ,60605,3871723,295430.0,2017,Condominium,18117,1.5,1,03/16/2016,318000,332042,04/03/2019,-11754
600 S Dearborn St 1303 ,60605,3871685,169710.0,2017,MultiFamily2To4,18117,1.0,2,12/07/2004,215000,244062,04/03/2019,5635
600 S Dearborn St 1304 ,60605,3871724,213720.0,2017,MultiFamily2To4,18117,1.0,2,05/15/2013,195000,274770,04/03/2019,9167
600 S Dearborn St 1305 ,60605,3871686,213720.0,2017,Condominium,18117,1.0,1,04/03/2015,221500,256584,04/03/2019,1617
600 S Dearborn St 1307 ,60605,3871687,169710.0,2017,Condominium,18117,1.5,2,10/03/2016,315000,266146,04/03/2019,-5892
600 S Dearborn St 1308 ,60605,3871726,176000.0,2017,Condominium,18117,1.0,1,09/13/2016,250000,239343,04/03/2019,1246
600 S Dearborn St 1309 ,60605,3871688,169710.0,2017,Condominium,18117,,,07/07/1997,126500,225880,04/03/2019,-2525
600 S Dearborn St 1310 ,60605,3871727,176000.0,2017,Condominium,18117,1.0,1,06/20/2007,238000,236734,04/03/2019,986
600 S Dearborn St 1311 ,60605,3871689,238860.0,2017,Condominium,18117,1.0,2,04/24/2009,317000,294425,04/03/2019,-2614
600 S Dearborn St 1312 ,60605,3871728,213720.0,2017,Condominium,18117,1.0,1,06/25/2013,230000,262268,04/03/2019,4445
600 S Dearborn St 1314 ,60605,3871690,213720.0,2017,Condominium,18117,,1,08/08/2006,257500,256370,04/03/2019,3523
600 S Dearborn St 1316 ,60605,3871729,276570.0,2017,MultiFamily2To4,18117,1.0,2,07/13/2015,325000,324502,04/03/2019,-10077
600 S Dearborn St 1401 ,60605,3871730,264010.0,2017,Condominium,18117,2.0,2,06/16/2014,356000,331847,04/03/2019,8310
600 S Dearborn St 1402 ,60605,3871772,301720.0,2017,Condominium,18117,1.0,2,04/17/2017,355000,344187,04/03/2019,2343
600 S Dearborn St 1403 ,60605,3871731,176000.0,2017,Condominium,18117,1.0,1,07/27/2016,240000,246298,04/03/2019,6662
600 S Dearborn St 1404 ,60605,3871773,220000.0,2017,Condominium,18117,1.0,1,08/14/2003,188500,,01/01/1970,
600 S Dearborn St 1405 ,60605,3871732,176000.0,2017,Condominium,18117,1.0,1,07/07/2008,230500,246901,04/03/2019,1476
600 S Dearborn St 1406 ,60605,3871774,220000.0,2017,Condominium,18117,,1,03/24/2008,245000,263554,04/03/2019,13980
600 S Dearborn St 1407 ,60605,3871733,220000.0,2017,Condominium,18117,,,10/28/2003,270000,259048,04/03/2019,5838
600 S Dearborn St 1409 ,60605,3871734,176000.0,2017,Condominium,18117,1.5,1,03/17/2003,173000,266270,04/03/2019,-4919
600 S Dearborn St 1410 ,60605,3871776,182280.0,2017,Condominium,18117,1.0,1,04/11/2018,242500,242951,04/03/2019,2337
600 S Dearborn St 1411 ,60605,3871735,245140.0,2017,Condominium,18117,,,07/02/2001,215000,271291,04/03/2019,-9963
600 S Dearborn St 1414 ,60605,3871736,220000.0,2017,Condominium,18117,1.0,1,11/20/2007,239000,262753,04/03/2019,3523
600 S Dearborn St 1501 ,60605,3871737,264010.0,2017,Condominium,18117,,,,,303441,04/03/2019,-20965
600 S Dearborn St 1502 ,60605,3871779,301720.0,2017,Condominium,18117,,,05/21/1996,145500,332294,04/03/2019,-11318
600 S Dearborn St 1503 ,60605,3871738,176000.0,2017,Condominium,18117,1.0,1,12/31/2018,257500,251362,04/03/2019,3983
600 S Dearborn St 1504 ,60605,3871780,220000.0,2017,Condominium,18117,1.0,1,09/21/2009,240000,262753,04/03/2019,3523
600 S Dearborn St 1505 ,60605,3871739,176000.0,2017,MultiFamily5Plus,18117,1.0,1,08/06/2001,169000,,01/01/1970,
600 S Dearborn St 1506 ,60605,3871781,220000.0,2017,MultiFamily2To4,18117,1.0,1,07/30/2001,186000,263020,04/03/2019,4221
